site,safra,material,ciclo,epoca,rain_q1.low,rain_q1.med,rain_q1.high,rain_q2.norain,rain_q2.low,rain_q2.med,rain_q3.norain,rain_q3.low,rain_q4.low,rain_q4.med,rain_q4.high,depth,PH_CACL2,PH_AGUA,MO_GDM3,P_meh_MG_DM3,P_res_MG_DM3,K_MG_DM3,CA_CMOLCDM3,MG_CMOLCDM3,AL_CMOLCDM3,H_Al_CMOLCDM3,SOM_BASES,CTC,SAT_BASES,S_MG_DM3,ZN_MG_DM3,B_MG_DM3,CU_MG_DM3,MN_MG_DM3,FE_MG_DM3,REL_CAMG,SATPOR_K,SATPOR_CA,SATPOR_MG,SATPOR_H,SATDE_AL,ARGILA,productivity
antôniojoão,2014-2015,b,105,3,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,56.1
antôniojoão,2014-2015,b,105,3,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,56.1
antôniojoão,2014-2015,v,112,1,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,60
antôniojoão,2014-2015,v,112,1,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,60
antôniojoão,2014-2015,n,103,2,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,63.2
antôniojoão,2014-2015,n,103,2,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,63.2
antôniojoão,2014-2015,m,112,3,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,73.9
antôniojoão,2014-2015,m,112,3,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,73.9
antôniojoão,2014-2015,s,116,1,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,64.3
antôniojoão,2014-2015,s,116,1,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,64.3
antôniojoão,2014-2015,t,115,1,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,58.2
antôniojoão,2014-2015,t,115,1,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,58.2
antôniojoão,2014-2015,b,116,1,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,61.3
antôniojoão,2014-2015,b,116,1,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,61.3
antôniojoão,2014-2015,n,115,1,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,51.6
antôniojoão,2014-2015,n,115,1,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,51.6
antôniojoão,2014-2015,t,127,A,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,67.2
antôniojoão,2014-2015,t,127,A,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,67.2
antôniojoão,2014-2015,g,110,3,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,69.8
antôniojoão,2014-2015,g,110,3,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,69.8
antôniojoão,2014-2015,n,90,4,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,61.5
antôniojoão,2014-2015,n,90,4,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,61.5
antôniojoão,2014-2015,c,122,1,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,62.3
antôniojoão,2014-2015,c,122,1,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,62.3
antôniojoão,2014-2015,c,115,1,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,57.5
antôniojoão,2014-2015,c,115,1,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,57.5
antôniojoão,2014-2015,s,102,1,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,61.2
antôniojoão,2014-2015,s,102,1,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,61.2
antôniojoão,2014-2015,c,116,1,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,51.2
antôniojoão,2014-2015,c,116,1,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,51.2
antôniojoão,2014-2015,c,110,1,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,61.4
antôniojoão,2014-2015,c,110,1,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,61.4
antôniojoão,2014-2015,c,103,2,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,60.7
antôniojoão,2014-2015,c,103,2,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,60.7
antôniojoão,2014-2015,c,99,4,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,61.8
antôniojoão,2014-2015,c,99,4,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,61.8
antôniojoão,2014-2015,t,119,1,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,58.4
antôniojoão,2014-2015,t,119,1,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,58.4
antôniojoão,2014-2015,b,114,3,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,62.7
antôniojoão,2014-2015,b,114,3,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,62.7
antôniojoão,2014-2015,c,115,2,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,59.5
antôniojoão,2014-2015,c,115,2,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,59.5
antôniojoão,2014-2015,b,109,1,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,55.6
antôniojoão,2014-2015,b,109,1,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,55.6
antôniojoão,2014-2015,5,110,1,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,52.7
antôniojoão,2014-2015,5,110,1,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,52.7
antôniojoão,2014-2015,t,110,A,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,53.9
antôniojoão,2014-2015,t,110,A,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,53.9
antôniojoão,2014-2015,t,105,3,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,59.4
antôniojoão,2014-2015,t,105,3,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,59.4
antôniojoão,2014-2015,c,96,2,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,60.3
antôniojoão,2014-2015,c,96,2,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,60.3
antôniojoão,2014-2015,g,96,1,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,59.4
antôniojoão,2014-2015,g,96,1,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,59.4
antôniojoão,2014-2015,b,109,1,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,61.3
antôniojoão,2014-2015,b,109,1,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,61.3
antôniojoão,2014-2015,b,110,1,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,59.9
antôniojoão,2014-2015,b,110,1,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,59.9
antôniojoão,2014-2015,c,101,2,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,63.2
antôniojoão,2014-2015,c,101,2,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,63.2
antôniojoão,2014-2015,f,105,3,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,59.1
antôniojoão,2014-2015,f,105,3,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,59.1
antôniojoão,2014-2015,b,116,2,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,62.9
antôniojoão,2014-2015,b,116,2,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,62.9
antôniojoão,2014-2015,n,100,4,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,65.2
antôniojoão,2014-2015,n,100,4,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,65.2
antôniojoão,2014-2015,f,98,2,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,62.6
antôniojoão,2014-2015,f,98,2,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,62.6
antôniojoão,2014-2015,s,102,4,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,70.1
antôniojoão,2014-2015,s,102,4,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,70.1
antôniojoão,2014-2015,m,100,4,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,71.3
antôniojoão,2014-2015,m,100,4,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,71.3
antôniojoão,2014-2015,n,103,2,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,63.1
antôniojoão,2014-2015,n,103,2,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,63.1
antôniojoão,2014-2015,d,121,4,0,0,1,0,1,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,67.8
antôniojoão,2014-2015,d,121,4,0,0,1,0,1,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,0,67,67.8
antôniojoão,2015-2016,b,106,1,1,0,0,0,0,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,2.77,67,78.1
antôniojoão,2015-2016,b,106,1,1,0,0,0,0,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,78.1
antôniojoão,2015-2016,f,112,A,1,0,0,0,0,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,2.77,67,58.8
antôniojoão,2015-2016,f,112,A,1,0,0,0,0,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,58.8
antôniojoão,2015-2016,b,103,A,1,0,0,0,0,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,2.77,67,63.3
antôniojoão,2015-2016,b,103,A,1,0,0,0,0,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,63.3
antôniojoão,2015-2016,b,115,1,1,0,0,0,0,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,2.77,67,73.9
antôniojoão,2015-2016,b,115,1,1,0,0,0,0,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,73.9
antôniojoão,2015-2016,c,103,4,1,0,0,0,0,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,2.77,67,72.2
antôniojoão,2015-2016,c,103,4,1,0,0,0,0,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,72.2
antôniojoão,2015-2016,n,107,1,1,0,0,0,0,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,2.77,67,75.2
antôniojoão,2015-2016,n,107,1,1,0,0,0,0,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,75.2
antôniojoão,2015-2016,b,112,A,1,0,0,0,0,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,2.77,67,71.9
antôniojoão,2015-2016,b,112,A,1,0,0,0,0,0,0,1,0,1,0,20-40,4.27,4.89,24.46,1.97,52.88,0.1,1.2,0.7,1.85,6.59,2,8.59,23.28,82.66,0.74,0.23,4.52,12.26,36.99,1.71,1.16,13.97,8.15,55.8,12.1,70,71.9
antôniojoão,2015-2016,m,119,2,1,0,0,0,0,0,0,1,0,1,0,00-20,4.62,5.22,35.34,14.18,52.88,0.36,3.6,0.95,0.49,6.37,4.91,11.28,43.53,26.88,1.39,0.24,4.68,18.41,33.06,3.79,3.19,31.91,8.42,52.3,2.77,67,73.8
